postcode;provincie;gemeente;lat;long
3252;Goedereede;Zuid-Holland;Goedereede;518.175;39.806
3253;Ouddorp;Zuid-Holland;Goedereede;518.117;39.347
4200;Gorinchem;Zuid-Holland;Gorinchem;518.365;49.724
4201;Gorinchem;Zuid-Holland;Gorinchem;518.365;49.724
4202;Gorinchem;Zuid-Holland;Gorinchem;518.365;49.724
4203;Gorinchem;Zuid-Holland;Gorinchem;518.365;49.724
4204;Gorinchem;Zuid-Holland;Gorinchem;518.365;49.724
4205;Gorinchem;Zuid-Holland;Gorinchem;518.365;49.724
4206;Gorinchem;Zuid-Holland;Gorinchem;518.365;49.724
4207;Gorinchem;Zuid-Holland;Gorinchem;518.365;49.724
4213;Dalem;Zuid-Holland;Gorinchem;518.275;50.097
2800;Gouda;Zuid-Holland;Gouda;520.167;47.083
2490;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2491;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2493;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2494;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2495;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2519;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2520;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2527;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2528;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2529;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2530;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2534;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2535;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2536;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2537;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2538;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2539;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2540;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2547;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2548;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2549;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2550;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2556;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2557;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2558;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2559;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2560;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2567;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2568;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2569;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2570;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2575;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2576;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2577;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2578;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2579;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2580;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2584;Scheveningen;Zuid-Holland;'s-Gravenhage;521.046;42.756
2586;Scheveningen;Zuid-Holland;'s-Gravenhage;521.046;42.756
2588;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2589;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2590;Den Haag;Zuid-Holland;'s-Gravenhage;520.767;42.986
2596;Benoordenhout;Zuid-Holland;'s-Gravenhage;520.939;43.237
3220;Hellevoetsluis;Zuid-Holland;Hellevoetsluis;518.333;41.333
3221;Hellevoetsluis;Zuid-Holland;Hellevoetsluis;518.333;41.333
3222;Hellevoetsluis;Zuid-Holland;Hellevoetsluis;518.333;41.333
3223;Hellevoetsluis;Zuid-Holland;Hellevoetsluis;518.333;41.333
3224;Hellevoetsluis;Zuid-Holland;Hellevoetsluis;518.333;41.333
3225;Hellevoetsluis;Zuid-Holland;Hellevoetsluis;518.333;41.333
3340;Hendrik-Ido-Ambacht;Zuid-Holland;Hendrik-Ido-Ambacht;518.442;46.389
3341;Hendrik-Ido-Ambacht;Zuid-Holland;Hendrik-Ido-Ambacht;518.442;46.389
3342;Hendrik-Ido-Ambacht;Zuid-Holland;Hendrik-Ido-Ambacht;518.442;46.389
3343;Hendrik-Ido-Ambacht;Zuid-Holland;Hendrik-Ido-Ambacht;518.442;46.389
3344;Hendrik-Ido-Ambacht;Zuid-Holland;Hendrik-Ido-Ambacht;518.442;46.389
2180;Hillegom;Zuid-Holland;Hillegom;522.908;45.833
2181;Hillegom;Zuid-Holland;Hillegom;522.908;45.833
2182;Hillegom;Zuid-Holland;Hillegom;522.908;45.833
2223;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2225;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2226;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2227;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2228;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2229;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2230;Rijnsburg (Katwijk);Zuid-Holland;Katwijk;52.19;44.417
2231;Rijnsburg (Katwijk);Zuid-Holland;Katwijk;52.19;44.417
2232;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2233;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2234;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2235;Valkenburg (Katwijk);Zuid-Holland;Katwijk;52.18;44.319
5433;Katwijk;Zuid-Holland;Katwijk;521.942;44.222
2920;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan den IJssel;519.167;46.028
2921;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan den IJssel;519.167;46.028
2922;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan den IJssel;519.167;46.028
2923;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan den IJssel;519.167;46.028
2924;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan den IJssel;519.167;46.028
2925;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan den IJssel;519.167;46.028
2926;Krimpen aan den IJssel;Zuid-Holland;Krimpen aan den IJssel;519.167;46.028
4140;Leerdam;Zuid-Holland;Leerdam;518.933;50.917
4141;Leerdam;Zuid-Holland;Leerdam;518.933;50.917
4142;Leerdam;Zuid-Holland;Leerdam;518.933;50.917
4143;Leerdam;Zuid-Holland;Leerdam;518.933;50.917
4145;Schoonrewoerd;Zuid-Holland;Leerdam;519.208;51.167
4247;Kedichem;Zuid-Holland;Leerdam;51.86;5.05
2300;Leiden;Zuid-Holland;Leiden;521.583;44.931
2301;Leiden;Zuid-Holland;Leiden;521.583;44.931
2302;Leiden;Zuid-Holland;Leiden;521.583;44.931
2303;Leiden;Zuid-Holland;Leiden;521.583;44.931
2304;Leiden;Zuid-Holland;Leiden;521.583;44.931
2305;Leiden;Zuid-Holland;Leiden;521.583;44.931
2306;Leiden;Zuid-Holland;Leiden;521.583;44.931
2307;Leiden;Zuid-Holland;Leiden;521.583;44.931
2308;Leiden;Zuid-Holland;Leiden;521.583;44.931
2309;Leiden;Zuid-Holland;Leiden;521.583;44.931
2310;Leiden;Zuid-Holland;Leiden;521.583;44.931
2311;Leiden;Zuid-Holland;Leiden;521.583;44.931
2312;Leiden;Zuid-Holland;Leiden;521.583;44.931
2313;Leiden;Zuid-Holland;Leiden;521.583;44.931
2314;Leiden;Zuid-Holland;Leiden;521.583;44.931
2315;Leiden;Zuid-Holland;Leiden;521.583;44.931
2316;Leiden;Zuid-Holland;Leiden;521.583;44.931
2317;Leiden;Zuid-Holland;Leiden;521.583;44.931
2318;Leiden;Zuid-Holland;Leiden;521.583;44.931
2319;Leiden;Zuid-Holland;Leiden;521.583;44.931
2320;Leiden;Zuid-Holland;Leiden;521.583;44.931
2321;Leiden;Zuid-Holland;Leiden;521.583;44.931
2322;Leiden;Zuid-Holland;Leiden;521.583;44.931
2323;Leiden;Zuid-Holland;Leiden;521.583;44.931
2324;Leiden;Zuid-Holland;Leiden;521.583;44.931
2325;Leiden;Zuid-Holland;Leiden;521.583;44.931
2326;Leiden;Zuid-Holland;Leiden;521.583;44.931
2327;Leiden;Zuid-Holland;Leiden;521.583;44.931
2328;Leiden;Zuid-Holland;Leiden;521.583;44.931
2329;Leiden;Zuid-Holland;Leiden;521.583;44.931
2330;Leiden;Zuid-Holland;Leiden;521.583;44.931
2331;Leiden;Zuid-Holland;Leiden;521.583;44.931
2332;Leiden;Zuid-Holland;Leiden;521.583;44.931
2333;Leiden;Zuid-Holland;Leiden;521.583;44.931
2334;Leiden;Zuid-Holland;Leiden;521.583;44.931
2350;Leiderdorp;Zuid-Holland;Leiderdorp;521.583;45.292
2351;Leiderdorp;Zuid-Holland;Leiderdorp;521.583;45.292
2352;Leiderdorp;Zuid-Holland;Leiderdorp;521.583;45.292
2353;Leiderdorp;Zuid-Holland;Leiderdorp;521.583;45.292
2160;Lisse;Zuid-Holland;Lisse;52.26;45.569
3140;Maassluis;Zuid-Holland;Maassluis;519.233;4.25
3141;Maassluis;Zuid-Holland;Maassluis;519.233;4.25
3142;Maassluis;Zuid-Holland;Maassluis;519.233;4.25
3143;Maassluis;Zuid-Holland;Maassluis;519.233;4.25
3144;Maassluis;Zuid-Holland;Maassluis;519.233;4.25
3145;Maassluis;Zuid-Holland;Maassluis;519.233;4.25
3146;Maassluis;Zuid-Holland;Maassluis;519.233;4.25
3147;Maassluis;Zuid-Holland;Maassluis;519.233;4.25
3240;Middelharnis;Zuid-Holland;Middelharnis;517.575;41.653
3241;Middelharnis;Zuid-Holland;Middelharnis;517.575;41.653
3243;Stad aan 't Haringvliet;Zuid-Holland;Middelharnis;517.392;42.417
3244;Nieuwe-Tonge;Zuid-Holland;Middelharnis;51.715;41.653
3245;Sommelsdijk;Zuid-Holland;Middelharnis;517.567;41.486
2840;Moordrecht;Zuid-Holland;Moordrecht;519.867;46.681
2841;Moordrecht;Zuid-Holland;Moordrecht;519.867;46.681
2910;Nieuwerkerk aan den IJssel;Zuid-Holland;Nieuwerkerk aan den IJssel;519.683;46.097
2911;Nieuwerkerk aan den IJssel;Zuid-Holland;Nieuwerkerk aan den IJssel;519.683;46.097
2912;Nieuwerkerk aan den IJssel;Zuid-Holland;Nieuwerkerk aan den IJssel;519.683;46.097
2913;Nieuwerkerk aan den IJssel;Zuid-Holland;Nieuwerkerk aan den IJssel;519.683;46.097
2914;Nieuwerkerk aan den IJssel;Zuid-Holland;Nieuwerkerk aan den IJssel;519.683;46.097
4306;Nieuwerkerk;Zuid-Holland;Nieuwerkerk aan den IJssel;519.683;46.097
3211;Geervliet;Zuid-Holland;Bernisse;518.617;42.611
3212;Simonshaven;Zuid-Holland;Bernisse;518.225;42.889
3214;Zuidland;Zuid-Holland;Bernisse;518.225;42.597
3216;Abbenbroek;Zuid-Holland;Bernisse;518.483;42.431
3218;Heenvliet;Zuid-Holland;Bernisse;518.658;42.431
3227;Oudenhoorn;Zuid-Holland;Bernisse;518.275;41.917
2420;Nieuwkoop;Zuid-Holland;Nieuwkoop;521.508;47.764
2421;Nieuwkoop;Zuid-Holland;Nieuwkoop;521.508;47.764
2430;Noorden;Zuid-Holland;Nieuwkoop;521.675;48.278
2431;Noorden;Zuid-Holland;Nieuwkoop;521.675;48.278
2432;Noorden;Zuid-Holland;Nieuwkoop;521.675;48.278
2440;Nieuwveen;Zuid-Holland;Nieuwkoop;521.967;47.569
2441;Nieuwveen;Zuid-Holland;Nieuwkoop;521.967;47.569
2460;Ter Aar;Zuid-Holland;Nieuwkoop;521.658;47.069
2461;Ter Aar;Zuid-Holland;Nieuwkoop;521.658;47.069
3651;Woerdense Verlaat;Zuid-Holland;Nieuwkoop;52.155;48.639
3652;Woerdense Verlaat;Zuid-Holland;Nieuwkoop;52.155;48.639
3653;Woerdense Verlaat;Zuid-Holland;Nieuwkoop;52.155;48.639
2957;Nieuw-Lekkerland;Zuid-Holland;Nieuw-Lekkerland;518.892;46.792
2960;Kinderdijk;Zuid-Holland;Nieuw-Lekkerland;518.858;46.319
2961;Kinderdijk;Zuid-Holland;Nieuw-Lekkerland;518.858;46.319
2200;Noordwijk;Zuid-Holland;Noordwijk;522.358;44.472
2201;Noordwijk Binnen;Zuid-Holland;Noordwijk;522.358;44.472
2202;Noordwijk aan Zee;Zuid-Holland;Noordwijk;522.433;44.347
2190;De Zilk;Zuid-Holland;Noordwijkerhout;523.025;45.444
2191;De Zilk;Zuid-Holland;Noordwijkerhout;523.025;45.444
2210;Noordwijkerhout;Zuid-Holland;Noordwijkerhout;522.617;44.931
2211;Noordwijkerhout;Zuid-Holland;Noordwijkerhout;522.617;44.931
2340;Oegstgeest;Zuid-Holland;Oegstgeest;52.18;44.694
2341;Oegstgeest;Zuid-Holland;Oegstgeest;52.18;44.694
2342;Oegstgeest;Zuid-Holland;Oegstgeest;52.18;44.694
2343;Oegstgeest;Zuid-Holland;Oegstgeest;52.18;44.694
3255;Oude-Tonge;Zuid-Holland;Oostflakkee;516.917;42.139
3256;Achthuizen;Zuid-Holland;Oostflakkee;516.883;42.792
3257;Ooltgensplaat;Zuid-Holland;Oostflakkee;516.833;43.458
3258;Den Bommel;Zuid-Holland;Oostflakkee;517.158;42.847
3260;Oud-Beijerland;Zuid-Holland;Oud-Beijerland;518.242;44.125
3270;Mijnsheerenland;Zuid-Holland;Binnenmaas;517.967;44.875
3271;Mijnsheerenland;Zuid-Holland;Binnenmaas;517.967;44.875
3273;Westmaas;Zuid-Holland;Binnenmaas;517.867;4.475
3274;Heinenoord;Zuid-Holland;Binnenmaas;51.826;44.766
3295;'s-Gravendeel;Zuid-Holland;Binnenmaas;51.78;46.167
3297;Puttershoek;Zuid-Holland;Binnenmaas;51.805;45.681
3299;Maasdam;Zuid-Holland;Binnenmaas;517.892;45.556
3264;Nieuw-Beijerland;Zuid-Holland;Korendijk;518.125;43.431
3265;Piershil;Zuid-Holland;Korendijk;517.933;43.139
3267;Goudswaard;Zuid-Holland;Korendijk;517.942;42.764
3284;Zuid-Beijerland;Zuid-Holland;Korendijk;517.508;43.681
3350;Papendrecht;Zuid-Holland;Papendrecht;518.317;46.875
2810;Reeuwijk;Zuid-Holland;Reeuwijk;520.467;4.725
2811;Reeuwijk;Zuid-Holland;Reeuwijk;520.467;4.725
3465;Driebruggen;Zuid-Holland;Reeuwijk;520.442;4.8
3466;Waarder;Zuid-Holland;Reeuwijk;520.608;48.208
2980;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2981;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2982;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2983;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2984;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2985;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2986;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2987;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2988;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
2989;Ridderkerk;Zuid-Holland;Ridderkerk;518.725;46.028
3027;Spangen;Zuid-Holland;Rotterdam;519.167;44.333
3043;Overschie;Zuid-Holland;Rotterdam;519.333;44.333
3054;Hillegersberg;Zuid-Holland;Rotterdam;519.667;45.167
3056;Terbregge;Zuid-Holland;Rotterdam;519.533;45.154
3065;'s-Gravenland;Zuid-Holland;Rotterdam;51.92;4.55
3066;Prinsenland;Zuid-Holland;Rotterdam;519.396;45.445
3071;Feijenoord;Zuid-Holland;Rotterdam;518.992;44.965
3073;Bloemhof;Zuid-Holland;Rotterdam;51.9;45.167
3076;Lombardijen;Zuid-Holland;Rotterdam;518.833;45.333
3078;Groot-IJsselmonde;Zuid-Holland;Rotterdam;518.833;45.167
3079;Groot-IJsselmonde;Zuid-Holland;Rotterdam;518.833;45.167
3085;Zuidwijk;Zuid-Holland;Rotterdam;518.833;44.833
3086;Pendrecht;Zuid-Holland;Rotterdam;518.667;44.667
3089;Heijplaat;Zuid-Holland;Rotterdam;518.933;44.208
3090;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3091;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3092;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3093;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3094;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3095;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3096;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3097;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3098;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3099;Rotterdam;Zuid-Holland;Rotterdam;519.225;44.792
3150;Hoek van Holland;Zuid-Holland;Rotterdam;519.775;41.333
3151;Hoek van Holland;Zuid-Holland;Rotterdam;519.775;41.333
3190;Hoogvliet;Zuid-Holland;Rotterdam;518.633;43.625
3195;Pernis;Zuid-Holland;Rotterdam;518.883;43.889
2280;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2281;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2282;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2283;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2284;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2285;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2286;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2287;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2288;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
2289;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
4284;Rijswijk;Zuid-Holland;Rijswijk;520.363;4.325
3115;Schiedam;Zuid-Holland;Schiedam;519.192;43.889
3120;Schiedam;Zuid-Holland;Schiedam;519.192;43.889
2870;Schoonhoven;Zuid-Holland;Schoonhoven;519.475;48.486
2871;Schoonhoven;Zuid-Holland;Schoonhoven;519.475;48.486
3360;Sliedrecht;Zuid-Holland;Sliedrecht;518.208;47.764
3361;Sliedrecht;Zuid-Holland;Sliedrecht;518.208;47.764
3362;Sliedrecht;Zuid-Holland;Sliedrecht;518.208;47.764
3363;Sliedrecht;Zuid-Holland;Sliedrecht;518.208;47.764
3364;Sliedrecht;Zuid-Holland;Sliedrecht;518.208;47.764
3280;Numansdorp;Zuid-Holland;Cromstrijen;517.317;44.375
3281;Numansdorp;Zuid-Holland;Cromstrijen;517.317;44.375
3286;Klaaswaal;Zuid-Holland;Cromstrijen;51.77;44.458
3200;Spijkenisse;Zuid-Holland;Spijkenisse;51.845;43.292
3205;Waterland;Zuid-Holland;Spijkenisse;518.333;43.333
3209;Hekelingen;Zuid-Holland;Spijkenisse;518.258;43.444
3160;Rhoon;Zuid-Holland;Albrandswaard;518.575;44.222
3161;Rhoon;Zuid-Holland;Albrandswaard;518.575;44.222
3162;Rhoon;Zuid-Holland;Albrandswaard;518.575;44.222
3170;Poortugaal;Zuid-Holland;Albrandswaard;518.583;43.944
3171;Poortugaal;Zuid-Holland;Albrandswaard;518.583;43.944
3172;Poortugaal;Zuid-Holland;Albrandswaard;518.583;43.944
3173;Poortugaal;Zuid-Holland;Albrandswaard;518.583;43.944
3174;Poortugaal;Zuid-Holland;Albrandswaard;518.583;43.944
3175;Poortugaal;Zuid-Holland;Albrandswaard;518.583;43.944
3176;Poortugaal;Zuid-Holland;Albrandswaard;518.583;43.944
3233;Oostvoorne;Zuid-Holland;Westvoorne;519.125;40.986
3234;Tinte;Zuid-Holland;Westvoorne;518.867;41.361
3235;Rockanje;Zuid-Holland;Westvoorne;518.717;40.708
3290;Strijen;Zuid-Holland;Strijen;517.452;45.508
3291;Strijen;Zuid-Holland;Strijen;517.452;45.508
3292;Strijensas;Zuid-Holland;Strijen;517.158;45.861
3293;Mookhoek;Zuid-Holland;Strijen;517.525;45.944
3130;Vlaardingen;Zuid-Holland;Vlaardingen;519.125;43.417
2820;Stolwijk;Zuid-Holland;Vlist;519.725;47.736
2821;Stolwijk;Zuid-Holland;Vlist;519.725;47.736
2850;Haastrecht;Zuid-Holland;Vlist;520.007;47.764
2851;Haastrecht;Zuid-Holland;Vlist;520.007;47.764
2855;Vlist;Zuid-Holland;Vlist;51.98;48.194
2250;Voorschoten;Zuid-Holland;Voorschoten;521.275;44.486
2251;Voorschoten;Zuid-Holland;Voorschoten;521.275;44.486
2252;Voorschoten;Zuid-Holland;Voorschoten;521.275;44.486
2253;Voorschoten;Zuid-Holland;Voorschoten;521.275;44.486
2254;Voorschoten;Zuid-Holland;Voorschoten;521.275;44.486
2740;Waddinxveen;Zuid-Holland;Waddinxveen;52.045;46.514
2741;Waddinxveen;Zuid-Holland;Waddinxveen;52.045;46.514
2742;Waddinxveen;Zuid-Holland;Waddinxveen;52.045;46.514
2743;Waddinxveen;Zuid-Holland;Waddinxveen;52.045;46.514
2240;Wassenaar;Zuid-Holland;Wassenaar;521.458;44.028
2241;Wassenaar;Zuid-Holland;Wassenaar;521.458;44.028
2242;Wassenaar;Zuid-Holland;Wassenaar;521.458;44.028
2243;Wassenaar;Zuid-Holland;Wassenaar;521.458;44.028
2244;Wassenaar;Zuid-Holland;Wassenaar;521.458;44.028
2245;Wassenaar;Zuid-Holland;Wassenaar;521.458;44.028
4158;Deil;Zuid-Holland;Wassenaar;521.375;44.125
2703;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2704;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2705;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2706;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2707;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2708;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2709;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2710;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2714;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2720;Zoetermeer;Zuid-Holland;Zoetermeer;520.575;44.931
2380;Zoeterwoude;Zuid-Holland;Zoeterwoude;52.12;44.958
2381;Zoeterwoude;Zuid-Holland;Zoeterwoude;52.12;44.958
2382;Zoeterwoude;Zuid-Holland;Zoeterwoude;52.12;44.958
2735;Gelderswoude;Zuid-Holland;Zoeterwoude;520.917;45.306
2995;Heerjansdam;Zuid-Holland;Zwijndrecht;518.358;45.639
3330;Zwijndrecht;Zuid-Holland;Zwijndrecht;518.175;46.333
3331;Zwijndrecht;Zuid-Holland;Zwijndrecht;518.175;46.333
3332;Zwijndrecht;Zuid-Holland;Zwijndrecht;518.175;46.333
3333;Zwijndrecht;Zuid-Holland;Zwijndrecht;518.175;46.333
3334;Zwijndrecht;Zuid-Holland;Zwijndrecht;518.175;46.333
3335;Zwijndrecht;Zuid-Holland;Zwijndrecht;518.175;46.333
3336;Zwijndrecht;Zuid-Holland;Zwijndrecht;518.175;46.333
2930;Krimpen aan de Lek;Zuid-Holland;Nederlek;51.895;46.292
2931;Krimpen aan de Lek;Zuid-Holland;Nederlek;51.895;46.292
2940;Lekkerkerk;Zuid-Holland;Nederlek;518.983;46.819
2941;Lekkerkerk;Zuid-Holland;Nederlek;518.983;46.819
2830;Gouderak;Zuid-Holland;Ouderkerk aan den IJssel;519.842;46.778
2831;Gouderak;Zuid-Holland;Ouderkerk aan den IJssel;519.842;46.778
2935;Ouderkerk aan den IJssel;Zuid-Holland;Ouderkerk aan den IJssel;519.342;46.361
3380;Giessenburg;Zuid-Holland;Giessenlanden;518.508;48.903
3381;Giessenburg;Zuid-Holland;Giessenlanden;518.508;48.903
4209;Schelluinen;Zuid-Holland;Giessenlanden;518.433;49.264
4220;Hoogblokland;Zuid-Holland;Giessenlanden;51.875;49.764
4221;Hoogblokland;Zuid-Holland;Giessenlanden;51.875;49.764
4223;Hoornaar;Zuid-Holland;Giessenlanden;518.792;49.472
4225;Noordeloos;Zuid-Holland;Giessenlanden;519.033;49.417
4240;Arkel;Zuid-Holland;Giessenlanden;518.642;49.944
4241;Arkel;Zuid-Holland;Giessenlanden;518.642;49.944
2969;Oud-Alblas;Zuid-Holland;Graafstroom;518.583;47.056
2970;Bleskensgraaf;Zuid-Holland;Graafstroom;518.725;47.833
2971;Bleskensgraaf;Zuid-Holland;Graafstroom;518.725;47.833
2973;Molenaarsgraaf;Zuid-Holland;Graafstroom;51.875;4.825
2974;Brandwijk;Zuid-Holland;Graafstroom;518.908;48.139
2975;Ottoland;Zuid-Holland;Graafstroom;518.925;48.708
2977;Goudriaan;Zuid-Holland;Graafstroom;519.033;4.9
3366;Wijngaarden;Zuid-Holland;Graafstroom;51.845;47.625
2959;Streefkerk;Zuid-Holland;Liesveld;51.9;47.431
2964;Groot-Ammers;Zuid-Holland;Liesveld;519.233;48.236
2965;Nieuwpoort;Zuid-Holland;Liesveld;519.358;48.681
4128;Lexmond;Zuid-Holland;Zederik;519.625;50.347
4230;Meerkerk;Zuid-Holland;Zederik;51.92;49.944
4231;Meerkerk;Zuid-Holland;Zederik;51.92;49.944
4233;Ameide;Zuid-Holland;Zederik;51.955;49.625
4235;Tienhoven (Zederik);Zuid-Holland;Zederik;51.96;49.403
4245;Leerbroek;Zuid-Holland;Zederik;519.083;50.514
2170;Sassenheim;Zuid-Holland;Teylingen;52.225;45.222
2171;Sassenheim;Zuid-Holland;Teylingen;52.225;45.222
2172;Sassenheim;Zuid-Holland;Teylingen;52.225;45.222
2215;Voorhout;Zuid-Holland;Teylingen;522.217;44.847
2360;Warmond;Zuid-Holland;Teylingen;521.967;45.028
2361;Warmond;Zuid-Holland;Teylingen;521.967;45.028
2362;Warmond;Zuid-Holland;Teylingen;521.967;45.028
2650;Berkel en Rodenrijs;Zuid-Holland;Lansingerland;519.931;44.786
2651;Berkel en Rodenrijs;Zuid-Holland;Lansingerland;519.931;44.786
2652;Berkel en Rodenrijs;Zuid-Holland;Lansingerland;519.931;44.786
2660;Bergschenhoek;Zuid-Holland;Lansingerland;51.99;44.986
2661;Bergschenhoek;Zuid-Holland;Lansingerland;51.99;44.986
2662;Bergschenhoek;Zuid-Holland;Lansingerland;51.99;44.986
2665;Bleiswijk;Zuid-Holland;Lansingerland;520.108;45.319
2750;Moerkapelle;Zuid-Holland;Zevenhuizen-Moerkapelle;520.442;4.575
2751;Moerkapelle;Zuid-Holland;Zevenhuizen-Moerkapelle;520.442;4.575
2752;Moerkapelle;Zuid-Holland;Zevenhuizen-Moerkapelle;520.442;4.575
2390;Hazerswoude-Dorp;Zuid-Holland;Rijnwoude;520.967;45.861
2391;Hazerswoude-Dorp;Zuid-Holland;Rijnwoude;520.967;45.861
2394;Hazerswoude-Rijndijk;Zuid-Holland;Rijnwoude;521.283;45.917
2396;Koudekerk aan den Rijn;Zuid-Holland;Rijnwoude;521.333;46.014
2730;Benthuizen;Zuid-Holland;Rijnwoude;520.775;45.444
2731;Benthuizen;Zuid-Holland;Rijnwoude;520.775;45.444
2290;Wateringen;Zuid-Holland;Westland;520.242;42.708
2291;Wateringen;Zuid-Holland;Westland;520.242;42.708
2292;Wateringen;Zuid-Holland;Westland;520.242;42.708
